the_geom,CTLabel,BoroCode,BoroName,CT2010,BoroCT2010,CDEligibil,NTACode,NTAName,PUMA,Shape_Leng,Shape_Area
"MULTIPOLYGON (((-73.9960587274438 40.716231640713524, -73.99614929237731 40.716084840804164, -73.99622493207656 40.71599579070506, -73.99653128242274 40.71549139076063, -73.99680607077384 40.715036956343255, -73.99709223388335 40.71461839775601, -73.99750445263355 40.71406913236717, -73.99753483631227 40.71402755987274, -73.99755553608479 40.714005708100665, -73.99757698153267 40.713984273147524, -73.99762452104792 40.7139409540358, -73.99767538712953 40.713899880791445, -73.99772939689637 40.71386120108221, -73.99779669002208 40.713818952828504, -73.99786772928795 40.713780418774874, -73.99794216132011 40.71374579059972, -73.99801961586995 40.713715240552354, -73.99858359723801 40.71346846191491, -73.99867069765185 40.713427703229115, -73.99876220423752 40.713392981295684, -73.99885739623507 40.71336456960274, -73.99895552402177 40.713342692236544, -73.99905581449538 40.71332752122815, -73.99915747771657 40.71331917607206, -74.00089111245279 40.713015099039325, -74.00087276373297 40.71169696781309, -74.00086781530364 40.711568158862185, -74.00083962434967 40.71143865685406, -74.00078801360345 40.711312107830345, -74.00071409568517 40.711192133518956, -74.00062025062027 40.711081984055795, -74.00050986031194 40.71098426995085, -74.00066366924811 40.710787802374746, -74.00075289387983 40.710673831694436, -74.00090633637278 40.71047783135636, -74.00100325509 40.710354030266245, -74.00113646691422 40.71017596472794, -74.00123476628738 40.71005533303564, -74.00128258598558 40.70999405347292, -74.001419347163 40.709814795771926, -74.00147140298134 40.709746554323274, -74.00155908170454 40.70981710784753, -74.00173689006438 40.709960170032204, -74.0026763453774 40.71071582635772, -74.00276772825482 40.710789302045, -74.00328686348293 40.71120724883046, -74.0033318473381 40.711242083436154, -74.0035314425809 40.711392145153084, -74.00364556701068 40.71141291996852, -74.00373068916318 40.71146298569071, -74.00381846018125 40.71151032916756, -74.00390872981325 40.71155486935077, -74.00400134381194 40.711596530068476, -74.00409614335899 40.711635239908105, -74.0041929661671 40.71167093260087, -74.00452616820698 40.711786255443776, -74.00459760452843 40.71181294638122, -74.00466676061521 40.71184291359031, -74.00473337727374 40.71187604475675, -74.0049067463782 40.71197227873334, -74.00497114477763 40.71200435206025, -74.00503924397414 40.71203164272859, -74.00511043248477 40.71205390498952, -74.00518407076284 40.71207093963483, -74.00525261167793 40.71207919116982, -74.00532187546811 40.712082417488574, -74.00539122721696 40.71208058828199, -74.00546003126512 40.71207372105935, -74.00594294507677 40.711955680080415, -74.00603546695311 40.71190618829892, -74.00613488810247 40.711948152740675, -74.0060691758846 40.71200842891351, -74.00574044668762 40.71208875753897, -74.00558932954138 40.712170053755585, -74.00543047939847 40.71220369574963, -74.00527561958654 40.712249440495356, -74.00512712552712 40.7123067737626, -74.00498716656529 40.712374857176776, -74.00485768087738 40.71245254111695, -74.00470652349652 40.71257401517032, -74.00429113891562 40.71290782569592, -74.00421405367513 40.712980743144804, -74.00405900803752 40.71313479025533, -74.00360280397288 40.71364543042642, -74.00321983078315 40.7140362370597, -74.00272286179334 40.71438970926269, -74.00245393220686 40.71478982036135, -74.00211455770958 40.71515891016289, -74.00168306201294 40.71574412326425, -74.00081842515502 40.71692970784942, -74.00027443693311 40.717619402107715, -73.99995620864664 40.7180170950872, -73.99931241700152 40.717550241777424, -73.9985892556804 40.71709951153715, -73.99776285991824 40.71681392862414, -73.99698375281551 40.716540543172094, -73.9960587274438 40.716231640713524)))",29,1,Manhattan,2900,1002900,E,MN27,Chinatown,3809,8980.464111,3012226.077
"MULTIPOLYGON (((-73.97122806189915 40.74691917069021, -73.97165740546299 40.746303693599565, -73.97174810661453 40.74618613862353, -73.97184739132325 40.74605745992219, -73.97196119939015 40.74590290002726, -73.97208724192903 40.745736730567685, -73.97212474231732 40.74568133806041, -73.97257598272711 40.74506785429048, -73.97302670401675 40.74445004120924, -73.97350834958283 40.74378203418568, -73.97522420001334 40.74450468221625, -73.97588117681819 40.744779224787074, -73.97735988976184 40.74540421617716, -73.9781237820746 40.74572717324753, -73.97763647870381 40.74639165711357, -73.97718733775213 40.74701018058846, -73.97673494361197 40.74762789127789, -73.97651130725191 40.74793665641341, -73.97628766881861 40.7482454217712, -73.97584137791077 40.74888595486772, -73.97497000707213 40.74850184948496, -73.97360737921298 40.747925454868664, -73.9727379196255 40.74755799027383, -73.97122806189915 40.74691917069021)))",78,1,Manhattan,7800,1007800,I,MN20,Murray Hill-Kips Bay,3808,5546.867328,1912109.706
"MULTIPOLYGON (((-73.99683993926497 40.737360889398246, -73.99734132833481 40.73666788885814, -73.9978075100814 40.736035906572354, -73.99827418986175 40.735391139580756, -73.9985302164411 40.73503789182793, -73.99871443761597 40.73478386092803, -73.99918595379616 40.734138582410715, -73.9995558917253 40.7336105959015, -73.99975771561526 40.733341322458415, -74.00006657703102 40.73292923564472, -74.00051066350603 40.73231522372585, -74.00095442254063 40.73170609830175, -74.00116652121388 40.73177480584857, -74.00166271676186 40.732318886375616, -74.00212391432947 40.73284111991794, -74.00257298475326 40.733371942438396, -74.00278641385962 40.733632509016836, -74.00266002534218 40.73364649594437, -74.00175809748961 40.73376824368857, -74.00120475889294 40.733843092091924, -74.00138878544627 40.73448281952692, -74.00157447249585 40.735127806248975, -74.00169304379787 40.73553459078628, -74.00176916003026 40.735761688823494, -74.0019482957722 40.736413941387326, -74.00109500442747 40.73656324031638, -74.00064726151984 40.73722952858439, -74.00018308806393 40.7378649366125, -73.99968392160729 40.73855224865979, -73.99683993926497 40.737360889398246)))",71,1,Manhattan,7100,1007100,I,MN23,West Village,3810,6601.034466,1775750.863
"MULTIPOLYGON (((-74.00212391432947 40.73284111991794, -74.00347073447685 40.7323727328236, -74.00361195764634 40.73232379498923, -74.00510707221515 40.73183538331785, -74.0057059299165 40.73162672586396, -74.0057828131705 40.73159259318742, -74.00662407241973 40.731669379055276, -74.00650135252424 40.73242587553643, -74.00640707693229 40.733053940056095, -74.00629424235076 40.733742042262556, -74.00618179718818 40.73443913189953, -74.00606869860027 40.73513321412619, -74.00596017976531 40.7358450073355, -74.00512616365431 40.73596173517259, -74.00352731985096 40.73617852151018, -74.0019482957722 40.736413941387326, -74.00176916003026 40.735761688823494, -74.00169304379787 40.73553459078628, -74.00157447249585 40.735127806248975, -74.00138878544627 40.73448281952692, -74.00120475889294 40.733843092091924, -74.00175809748961 40.73376824368857, -74.00266002534218 40.73364649594437, -74.00278641385962 40.733632509016836, -74.00257298475326 40.733371942438396, -74.00212391432947 40.73284111991794)))",73,1,Manhattan,7300,1007300,I,MN23,West Village,3810,5755.815359,1779102.66
"MULTIPOLYGON (((-73.95092865738921 40.8125750715315, -73.95098203393998 40.81252162928718, -73.95150537330733 40.81200768513966, -73.95210125215377 40.811442853501546, -73.9535438301979 40.81205082062998, -73.9540805840772 40.81228011289584, -73.95520337937198 40.81355412856338, -73.9557069012346 40.81414396004033, -73.95545831578822 40.81448702576189, -73.95500087101496 40.81511230573498, -73.95454750813796 40.815737352750475, -73.95448662246929 40.81582037076228, -73.9544138165491 40.81591964210711, -73.95436856081699 40.8159813485817, -73.95408996405784 40.81636121487577, -73.95403805671071 40.816432366442285, -73.95375536682107 40.81681612336936, -73.95339627881897 40.817312064942804, -73.9533545114435 40.81736931442436, -73.9531857555043 40.817600399198405, -73.95272074171952 40.81823557682198, -73.95259538966546 40.8184075247996, -73.95253014091827 40.81849702632587, -73.95219973177453 40.81895024825886, -73.9508799071185 40.81839442972193, -73.95176792301586 40.817908617713385, -73.95227185444469 40.8172206410772, -73.95276265944564 40.816543056704035, -73.95286768374612 40.81584562882752, -73.95297387498287 40.81507044293433, -73.95085937850232 40.81418715528714, -73.95132191153535 40.81356737770087, -73.95177019586494 40.812939891641165, -73.95092865738921 40.8125750715315)))",213.03,1,Manhattan,21303,1021303,E,MN06,Manhattanville,3802,7253.730588,1650328.223
"MULTIPOLYGON (((-73.99260322264506 40.724136449683456, -73.99263254954302 40.72405686515241, -73.99309190227042 40.72282008486656, -73.9932601612888 40.72235442627794, -73.99352731301752 40.72163326186849, -73.99379593869149 40.72093753746576, -73.99385780220297 40.72096201460255, -73.99470513888232 40.72130853422709, -73.99546478545118 40.721619702061865, -73.99626815919457 40.72195194652384, -73.997122696575 40.722300755720674, -73.99798063878633 40.722662905306244, -73.99881172180031 40.72302140919118, -73.9977850886424 40.72423489425076, -73.99684295867499 40.72534783786978, -73.99677175777512 40.72543194350268, -73.99584577492527 40.725208353481776, -73.995329078714 40.725083740231355, -73.99490827322937 40.724951229721974, -73.99417930485535 40.72469240731423, -73.99345769032037 40.724432895683286, -73.99267182446481 40.72416025442207, -73.99260322264506 40.724136449683456)))",43,1,Manhattan,4300,1004300,I,MN24,SoHo-TriBeCa-Civic Center-Little Italy,3810,5090.419737,1605585.141
"MULTIPOLYGON (((-73.98485763044157 40.728176833927215, -73.98529382949248 40.727592838705604, -73.985738419541 40.726974559837764, -73.98616358068462 40.72639823191056, -73.98660321960449 40.72577807656411, -73.98704399177281 40.72519130165278, -73.98749104738877 40.72457376309821, -73.98986956388136 40.72558217153748, -73.99172786135759 40.726363730921754, -73.9917939621947 40.726391795361614, -73.99156762927876 40.72703464711621, -73.99155207579074 40.72709433672388, -73.9913638813816 40.72755978345915, -73.99127706811039 40.727744786120354, -73.99100159738467 40.72807938527914, -73.99077982678703 40.72834617129341, -73.99069291374882 40.728461843101755, -73.99035028952657 40.728925252624705, -73.98989983218137 40.729552769447395, -73.98969919514298 40.72980892846554, -73.98946844612148 40.73012097861102, -73.98891320747695 40.72990565098851, -73.9886517250354 40.729794142273335, -73.98724977709198 40.72918616120118, -73.98485763044157 40.728176833927215)))",38,1,Manhattan,3800,1003800,I,MN22,East Village,3809,5841.822901,2180883.676
"MULTIPOLYGON (((-73.99155207579074 40.72709433672388, -73.99156762927876 40.72703464711621, -73.9917939621947 40.726391795361614, -73.99206108477459 40.725644614334286, -73.9922151661298 40.72523259566817, -73.9923276795879 40.72490609789463, -73.99257987396703 40.724201554923255, -73.99260322264506 40.724136449683456, -73.99267182446481 40.72416025442207, -73.99345769032037 40.724432895683286, -73.99417930485535 40.72469240731423, -73.99490827322937 40.724951229721974, -73.995329078714 40.725083740231355, -73.99584577492527 40.725208353481776, -73.99677175777512 40.72543194350268, -73.99672066717704 40.72549220375038, -73.9958435272211 40.72652664471397, -73.99526963907844 40.72721136076131, -73.9947509298248 40.72781877594379, -73.99425278493564 40.72841245727646, -73.99314657002449 40.727867202481974, -73.99155207579074 40.72709433672388)))",55.02,1,Manhattan,5502,1005502,I,MN23,West Village,3810,4547.015774,1243017.219
"MULTIPOLYGON (((-73.99039010002673 40.731288524330076, -73.99050558603597 40.73056495673777, -73.99072530409879 40.72987868747646, -73.99075728493307 40.72974083142068, -73.9909305352938 40.72914229632009, -73.9911225669305 40.72856796626873, -73.99135869163108 40.72778247068835, -73.9913638813816 40.72755978345915, -73.99155207579074 40.72709433672388, -73.99314657002449 40.727867202481974, -73.99425278493564 40.72841245727646, -73.99506103516964 40.72881077253464, -73.99454694087437 40.72940599511627, -73.99406422030904 40.72997785589776, -73.993249123186 40.73094505610196, -73.99240763575256 40.73059121189732, -73.99192069744127 40.73116629775823, -73.9914597110663 40.73173815939457, -73.99039010002673 40.731288524330076)))",57,1,Manhattan,5700,1005700,I,MN23,West Village,3810,4745.950133,1155301.615
"MULTIPOLYGON (((-73.98863862848773 40.722933720263725, -73.98878731184065 40.72289378976411, -73.98905004147558 40.72217180426101, -73.98908820961057 40.722066919718344, -73.98923006450755 40.72167709059678, -73.98985454381368 40.7205203528028, -73.99062919787306 40.72076590702068, -73.99150544475263 40.721027600407716, -73.9922370670784 40.72124829387331, -73.99273036108079 40.721395379905005, -73.99345880566936 40.721612560399926, -73.99352731301752 40.72163326186849, -73.9932601612888 40.72235442627794, -73.99309190227042 40.72282008486656, -73.99263254954302 40.72405686515241, -73.99260322264506 40.724136449683456, -73.99253198926891 40.72411456659967, -73.99219861266043 40.72401260918148, -73.99135472800891 40.723754619084836, -73.99127307162466 40.72372981293945, -73.99102410461471 40.72364943223787, -73.99027361647936 40.72342601829319, -73.98939218169839 40.72317405849508, -73.98875683260623 40.72297036611114, -73.98863862848773 40.722933720263725)))",36.01,1,Manhattan,3601,1003601,E,MN27,Chinatown,3809,4185.592304,1068027.199
"MULTIPOLYGON (((-73.98749104738877 40.72457376309821, -73.98797056927486 40.72391488525127, -73.98843048082291 40.72325983823488, -73.98859501508886 40.72299697823553, -73.98863862848773 40.722933720263725, -73.98875683260623 40.72297036611114, -73.98939218169839 40.72317405849508, -73.99027361647936 40.72342601829319, -73.99102410461471 40.72364943223787, -73.99127307162466 40.72372981293945, -73.99135472800891 40.723754619084836, -73.99219861266043 40.72401260918148, -73.99253198926891 40.72411456659967, -73.99260322264506 40.724136449683456, -73.99257987396703 40.724201554923255, -73.9923276795879 40.72490609789463, -73.9922151661298 40.72523259566817, -73.99206108477459 40.725644614334286, -73.9917939621947 40.726391795361614, -73.99172786135759 40.726363730921754, -73.98986956388136 40.72558217153748, -73.98749104738877 40.72457376309821)))",36.02,1,Manhattan,3602,1003602,I,MN22,East Village,3809,4076.249846,961070.4638
"MULTIPOLYGON (((-73.96421230395684 40.7466043184767, -73.96427364752444 40.746541845055035, -73.96433729322399 40.74654572659319, -73.96437765404319 40.746495088038884, -73.96444522752658 40.746410425260635, -73.96458318426953 40.74645440067335, -73.96458702399434 40.74651589854462, -73.96454518192596 40.74656415047298, -73.96447543657705 40.74664083319786, -73.96437443772194 40.74670453064306, -73.9643375867176 40.7467348481814, -73.96427256202217 40.74675130808408, -73.96421616682375 40.74683700083103, -73.96415980288438 40.74686554735959, -73.96412514486182 40.74684576060536, -73.96413382933503 40.74681279616544, -73.96421192462772 40.746666676803024, -73.96421230395684 40.7466043184767)), ((-73.96532479543248 40.751937191183465, -73.96531268220583 40.751936826852734, -73.9652365816999 40.751943532930575, -73.96523050773754 40.75185714627891, -73.96521537136114 40.751808460307565, -73.96505548686352 40.751812581135695, -73.96495708527583 40.75174344623346, -73.964854516697 40.751696760312036, -73.96482214220791 40.75159632558233, -73.96532405586483 40.751047718272034, -73.96791272994402 40.74797093564217, -73.96797654668214 40.74800492083988, -73.96804637794267 40.748038996459655, -73.9681213712611 40.74807637105068, -73.96819585983582 40.74810394617808, -73.96840500095364 40.74818336540147, -73.96854135542956 40.74821582154805, -73.96969090152183 40.74873336274636, -73.96979004959744 40.748774964594155, -73.96984501517464 40.74880065288127, -73.96980719639937 40.74885156623032, -73.96959343247563 40.74913932107508, -73.96954460649735 40.74920504543016, -73.96932031435978 40.74951697484289, -73.96890797166596 40.75011244324755, -73.96842681247053 40.75076366842843, -73.96797381597473 40.75136572561169, -73.9677770553978 40.7516259710828, -73.96772833034517 40.75169508004063, -73.9675877591538 40.75189444802726, -73.96719240956456 40.75245078581486, -73.96706733864346 40.75262067582209, -73.9670185493695 40.752600742680166, -73.96688157194053 40.75254455635184, -73.96541528607808 40.751949959081124, -73.96532479543248 40.751937191183465)))",86.02,1,Manhattan,8602,1008602,I,MN19,Turtle Bay-East Midtown,3808,5003.031345,1075371.263
